raceId,year,round,circuitId,driverId,constructorId,grid,positionOrder,Top 3 Finish,driverAvgFinish,constructorAvgFinish,driverWinRate,driverPodiumRate,constructorWinRate,constructorPodiumRate,averagePitStopDuration,points,position,wins
159,2000,2,18,65,19,17,12,0,12.903030303030302,12.970588235294118,0.01818181818181818,0.04242424242424243,0.0,0.011764705882352941,23843.0,0.0,0.0,0.0
159,2000,2,18,48,18,18,13,0,13.555555555555555,15.833333333333334,0.0,0.0,0.0,0.0,23843.0,0.0,7.0,0.0
159,2000,2,18,57,1,1,14,0,9.884848484848485,9.64690026954178,0.12121212121212122,0.3090909090909091,0.09649595687331536,0.2587601078167116,23843.0,0.0,0.0,0.0
159,2000,2,18,22,6,4,15,0,10.33435582822086,8.338675664276677,0.03374233128834356,0.2085889570552147,0.10248840151834669,0.34289329396878954,23843.0,26.0,1.0,2.0
159,2000,2,18,56,19,6,16,0,11.006802721088436,12.970588235294118,0.027210884353741496,0.17687074829931973,0.0,0.011764705882352941,23843.0,0.0,0.0,0.0
159,2000,2,18,35,16,10,17,0,10.254545454545454,11.415254237288135,0.06666666666666667,0.1393939393939394,0.0,0.0635593220338983,23843.0,4.0,5.0,0.0
159,2000,2,18,55,20,15,18,0,11.252475247524753,13.272727272727273,0.0049504950495049506,0.15841584158415842,0.0,0.01818181818181818,23843.0,0.0,8.0,0.0
159,2000,2,18,2,20,19,19,0,10.722826086956522,13.272727272727273,0.0,0.07065217391304347,0.0,0.01818181818181818,23843.0,0.0,8.0,0.0
159,2000,2,18,25,22,13,20,0,11.420289855072463,10.163461538461538,0.0,0.043478260869565216,0.051923076923076926,0.19615384615384615,23843.0,8.0,2.0,0.0
159,2000,2,18,64,15,0,21,0,14.565656565656566,12.901140684410647,0.0,0.0,0.0,0.012674271229404309,23843.0,0.0,0.0,0.0
159,2000,2,18,63,15,0,22,0,12.09009009009009,12.901140684410647,0.0,0.018018018018018018,0.0,0.012674271229404309,23843.0,0.0,0.0,0.0
160,2000,3,21,30,6,2,1,1,6.87987012987013,8.338675664276677,0.29545454545454547,0.5032467532467533,0.10248840151834669,0.34289329396878954,23843.0,39.0,1.0,3.0
160,2000,3,21,57,1,1,2,1,9.884848484848485,9.64690026954178,0.12121212121212122,0.3090909090909091,0.09649595687331536,0.2587601078167116,23843.0,10.0,2.0,0.0
160,2000,3,21,14,1,3,3,1,9.48582995951417,9.64690026954178,0.05263157894736842,0.25101214574898784,0.09649595687331536,0.2587601078167116,23843.0,10.0,2.0,0.0
160,2000,3,21,22,6,4,4,0,10.33435582822086,8.338675664276677,0.03374233128834356,0.2085889570552147,0.10248840151834669,0.34289329396878954,23843.0,39.0,1.0,3.0
160,2000,3,21,35,16,9,5,0,10.254545454545454,11.415254237288135,0.06666666666666667,0.1393939393939394,0.0,0.0635593220338983,23843.0,6.0,6.0,0.0
160,2000,3,21,63,15,12,6,0,12.09009009009009,12.901140684410647,0.0,0.018018018018018018,0.0,0.012674271229404309,23843.0,1.0,7.0,0.0
160,2000,3,21,56,19,7,7,0,11.006802721088436,12.970588235294118,0.027210884353741496,0.17687074829931973,0.0,0.011764705882352941,23843.0,0.0,9.0,0.0
160,2000,3,21,64,15,10,8,0,14.565656565656566,12.901140684410647,0.0,0.0,0.0,0.012674271229404309,23843.0,1.0,7.0,0.0
160,2000,3,21,25,22,11,9,0,11.420289855072463,10.163461538461538,0.0,0.043478260869565216,0.051923076923076926,0.19615384615384615,23843.0,8.0,3.0,0.0
160,2000,3,21,65,19,17,10,0,12.903030303030302,12.970588235294118,0.01818181818181818,0.04242424242424243,0.0,0.011764705882352941,23843.0,0.0,9.0,0.0
160,2000,3,21,21,22,19,11,0,10.991341991341992,10.163461538461538,0.012987012987012988,0.08225108225108226,0.051923076923076926,0.19615384615384615,23843.0,8.0,3.0,0.0
160,2000,3,21,41,16,14,12,0,13.394736842105264,11.415254237288135,0.0,0.0,0.0,0.0635593220338983,23843.0,6.0,6.0,0.0
160,2000,3,21,60,18,20,13,0,14.19047619047619,15.833333333333334,0.0,0.0,0.0,0.0,23843.0,0.0,10.0,0.0
160,2000,3,21,50,21,16,14,0,14.242990654205608,14.320338983050847,0.0,0.018691588785046728,0.0,0.013559322033898305,23843.0,0.0,8.0,0.0
160,2000,3,21,15,17,8,15,0,12.359375,13.146,0.00390625,0.04296875,0.008,0.038,23843.0,7.0,4.0,0.0
160,2000,3,21,37,21,13,16,0,15.345794392523365,14.320338983050847,0.0,0.009345794392523364,0.0,0.013559322033898305,23843.0,0.0,8.0,0.0
160,2000,3,21,23,3,5,17,0,9.866666666666667,10.950901180857675,0.03333333333333333,0.15,0.07085146053449347,0.19515226848974518,23843.0,7.0,5.0,0.0
160,2000,3,21,55,20,15,18,0,11.252475247524753,13.272727272727273,0.0049504950495049506,0.15841584158415842,0.0,0.01818181818181818,23843.0,0.0,11.0,0.0
160,2000,3,21,2,20,22,19,0,10.722826086956522,13.272727272727273,0.0,0.07065217391304347,0.0,0.01818181818181818,23843.0,0.0,11.0,0.0
160,2000,3,21,18,3,18,20,0,9.6957928802589,10.950901180857675,0.04854368932038835,0.16181229773462782,0.07085146053449347,0.19515226848974518,23843.0,7.0,5.0,0.0
160,2000,3,21,48,18,21,21,0,13.555555555555555,15.833333333333334,0.0,0.0,0.0,0.0,23843.0,0.0,10.0,0.0
160,2000,3,21,49,17,6,22,0,11.081761006289309,13.146,0.018867924528301886,0.11320754716981132,0.008,0.038,23843.0,7.0,4.0,0.0
161,2000,4,9,14,1,4,1,1,9.48582995951417,9.64690026954178,0.05263157894736842,0.25101214574898784,0.09649595687331536,0.2587601078167116,23843.0,26.0,2.0,1.0
161,2000,4,9,57,1,3,2,1,9.884848484848485,9.64690026954178,0.12121212121212122,0.3090909090909091,0.09649595687331536,0.2587601078167116,23843.0,26.0,2.0,1.0
161,2000,4,9,30,6,5,3,1,6.87987012987013,8.338675664276677,0.29545454545454547,0.5032467532467533,0.10248840151834669,0.34289329396878954,23843.0,43.0,1.0,3.0
161,2000,4,9,23,3,7,4,0,9.866666666666667,10.950901180857675,0.03333333333333333,0.15,0.07085146053449347,0.19515226848974518,23843.0,12.0,3.0,0.0
161,2000,4,9,18,3,6,5,0,9.6957928802589,10.950901180857675,0.04854368932038835,0.16181229773462782,0.07085146053449347,0.19515226848974518,23843.0,12.0,3.0,0.0
161,2000,4,9,15,17,11,6,0,12.359375,13.146,0.00390625,0.04296875,0.008,0.038,23843.0,8.0,5.0,0.0
161,2000,4,9,21,22,12,7,0,10.991341991341992,10.163461538461538,0.012987012987012988,0.08225108225108226,0.051923076923076926,0.19615384615384615,23843.0,8.0,4.0,0.0
161,2000,4,9,63,15,18,8,0,12.09009009009009,12.901140684410647,0.0,0.018018018018018018,0.0,0.012674271229404309,23843.0,1.0,7.0,0.0
161,2000,4,9,25,22,20,9,0,11.420289855072463,10.163461538461538,0.0,0.043478260869565216,0.051923076923076926,0.19615384615384615,23843.0,8.0,4.0,0.0
161,2000,4,9,55,20,15,10,0,11.252475247524753,13.272727272727273,0.0049504950495049506,0.15841584158415842,0.0,0.01818181818181818,23843.0,0.0,11.0,0.0
161,2000,4,9,64,15,13,11,0,14.565656565656566,12.901140684410647,0.0,0.0,0.0,0.012674271229404309,23843.0,1.0,7.0,0.0
161,2000,4,9,65,19,14,12,0,12.903030303030302,12.970588235294118,0.01818181818181818,0.04242424242424243,0.0,0.011764705882352941,23843.0,0.0,9.0,0.0
161,2000,4,9,56,19,9,13,0,11.006802721088436,12.970588235294118,0.027210884353741496,0.17687074829931973,0.0,0.011764705882352941,23843.0,0.0,9.0,0.0
161,2000,4,9,48,18,21,14,0,13.555555555555555,15.833333333333334,0.0,0.0,0.0,0.0,23843.0,0.0,10.0,0.0
161,2000,4,9,60,18,22,15,0,14.19047619047619,15.833333333333334,0.0,0.0,0.0,0.0,23843.0,0.0,10.0,0.0
161,2000,4,9,35,16,10,16,0,10.254545454545454,11.415254237288135,0.06666666666666667,0.1393939393939394,0.0,0.0635593220338983,23843.0,6.0,6.0,0.0
161,2000,4,9,49,17,2,17,0,11.081761006289309,13.146,0.018867924528301886,0.11320754716981132,0.008,0.038,23843.0,8.0,5.0,0.0
161,2000,4,9,2,20,17,18,0,10.722826086956522,13.272727272727273,0.0,0.07065217391304347,0.0,0.01818181818181818,23843.0,0.0,11.0,0.0
161,2000,4,9,41,16,16,19,0,13.394736842105264,11.415254237288135,0.0,0.0,0.0,0.0635593220338983,23843.0,6.0,6.0,0.0
161,2000,4,9,22,6,1,20,0,10.33435582822086,8.338675664276677,0.03374233128834356,0.2085889570552147,0.10248840151834669,0.34289329396878954,23843.0,43.0,1.0,3.0
161,2000,4,9,37,21,19,21,0,15.345794392523365,14.320338983050847,0.0,0.009345794392523364,0.0,0.013559322033898305,23843.0,0.0,8.0,0.0
161,2000,4,9,50,21,8,22,0,14.242990654205608,14.320338983050847,0.0,0.018691588785046728,0.0,0.013559322033898305,23843.0,0.0,8.0,0.0
162,2000,5,4,57,1,2,1,1,9.884848484848485,9.64690026954178,0.12121212121212122,0.3090909090909091,0.09649595687331536,0.2587601078167116,23843.0,42.0,2.0,2.0
162,2000,5,4,14,1,4,2,1,9.48582995951417,9.64690026954178,0.05263157894736842,0.25101214574898784,0.09649595687331536,0.2587601078167116,23843.0,42.0,2.0,2.0
162,2000,5,4,22,6,3,3,1,10.33435582822086,8.338675664276677,0.03374233128834356,0.2085889570552147,0.10248840151834669,0.34289329396878954,23843.0,49.0,1.0,3.0
162,2000,5,4,23,3,5,4,0,9.866666666666667,10.950901180857675,0.03333333333333333,0.15,0.07085146053449347,0.19515226848974518,23843.0,15.0,3.0,0.0
162,2000,5,4,30,6,1,5,0,6.87987012987013,8.338675664276677,0.29545454545454547,0.5032467532467533,0.10248840151834669,0.34289329396878954,23843.0,49.0,1.0,3.0
162,2000,5,4,49,17,8,6,0,11.081761006289309,13.146,0.018867924528301886,0.11320754716981132,0.008,0.038,23843.0,9.0,4.0,0.0
162,2000,5,4,63,15,12,7,0,12.09009009009009,12.901140684410647,0.0,0.018018018018018018,0.0,0.012674271229404309,23843.0,1.0,7.0,0.0
162,2000,5,4,41,16,16,8,0,13.394736842105264,11.415254237288135,0.0,0.0,0.0,0.0635593220338983,23843.0,6.0,6.0,0.0
162,2000,5,4,21,22,13,9,0,10.991341991341992,10.163461538461538,0.012987012987012988,0.08225108225108226,0.051923076923076926,0.19615384615384615,23843.0,8.0,5.0,0.0
162,2000,5,4,25,22,18,10,0,11.420289855072463,10.163461538461538,0.0,0.043478260869565216,0.051923076923076926,0.19615384615384615,23843.0,8.0,5.0,0.0
162,2000,5,4,56,19,9,11,0,11.006802721088436,12.970588235294118,0.027210884353741496,0.17687074829931973,0.0,0.011764705882352941,23843.0,0.0,9.0,0.0
162,2000,5,4,15,17,7,12,0,12.359375,13.146,0.00390625,0.04296875,0.008,0.038,23843.0,9.0,4.0,0.0
162,2000,5,4,65,19,14,13,0,12.903030303030302,12.970588235294118,0.01818181818181818,0.04242424242424243,0.0,0.011764705882352941,23843.0,0.0,9.0,0.0
162,2000,5,4,48,18,20,14,0,13.555555555555555,15.833333333333334,0.0,0.0,0.0,0.0,23843.0,0.0,10.0,0.0
162,2000,5,4,60,18,21,15,0,14.19047619047619,15.833333333333334,0.0,0.0,0.0,0.0,23843.0,0.0,10.0,0.0
162,2000,5,4,2,20,19,16,0,10.722826086956522,13.272727272727273,0.0,0.07065217391304347,0.0,0.01818181818181818,23843.0,0.0,11.0,0.0
162,2000,5,4,18,3,10,17,0,9.6957928802589,10.950901180857675,0.04854368932038835,0.16181229773462782,0.07085146053449347,0.19515226848974518,23843.0,15.0,3.0,0.0
162,2000,5,4,50,21,11,18,0,14.242990654205608,14.320338983050847,0.0,0.018691588785046728,0.0,0.013559322033898305,23843.0,0.0,8.0,0.0
162,2000,5,4,35,16,6,19,0,10.254545454545454,11.415254237288135,0.06666666666666667,0.1393939393939394,0.0,0.0635593220338983,23843.0,6.0,6.0,0.0
162,2000,5,4,55,20,17,20,0,11.252475247524753,13.272727272727273,0.0049504950495049506,0.15841584158415842,0.0,0.01818181818181818,23843.0,0.0,11.0,0.0
162,2000,5,4,37,21,22,21,0,15.345794392523365,14.320338983050847,0.0,0.009345794392523364,0.0,0.013559322033898305,23843.0,0.0,8.0,0.0
162,2000,5,4,64,15,15,22,0,14.565656565656566,12.901140684410647,0.0,0.0,0.0,0.012674271229404309,23843.0,1.0,7.0,0.0
163,2000,6,20,30,6,2,1,1,6.87987012987013,8.338675664276677,0.29545454545454547,0.5032467532467533,0.10248840151834669,0.34289329396878954,23843.0,62.0,1.0,4.0
163,2000,6,20,57,1,3,2,1,9.884848484848485,9.64690026954178,0.12121212121212122,0.3090909090909091,0.09649595687331536,0.2587601078167116,23843.0,52.0,2.0,2.0
163,2000,6,20,14,1,1,3,1,9.48582995951417,9.64690026954178,0.05263157894736842,0.25101214574898784,0.09649595687331536,0.2587601078167116,23843.0,52.0,2.0,2.0
163,2000,6,20,22,6,4,4,0,10.33435582822086,8.338675664276677,0.03374233128834356,0.2085889570552147,0.10248840151834669,0.34289329396878954,23843.0,62.0,1.0,4.0
163,2000,6,20,21,22,7,5,0,10.991341991341992,10.163461538461538,0.012987012987012988,0.08225108225108226,0.051923076923076926,0.19615384615384615,23843.0,10.0,4.0,0.0
163,2000,6,20,37,21,12,6,0,15.345794392523365,14.320338983050847,0.0,0.009345794392523364,0.0,0.013559322033898305,23843.0,1.0,8.0,0.0
163,2000,6,20,64,15,15,7,0,14.565656565656566,12.901140684410647,0.0,0.0,0.0,0.012674271229404309,23843.0,1.0,7.0,0.0
163,2000,6,20,60,18,21,8,0,14.19047619047619,15.833333333333334,0.0,0.0,0.0,0.0,23843.0,0.0,10.0,0.0
163,2000,6,20,55,20,17,9,0,11.252475247524753,13.272727272727273,0.0049504950495049506,0.15841584158415842,0.0,0.01818181818181818,23843.0,0.0,11.0,0.0
163,2000,6,20,18,3,11,10,0,9.6957928802589,10.950901180857675,0.04854368932038835,0.16181229773462782,0.07085146053449347,0.19515226848974518,23843.0,15.0,3.0,0.0
163,2000,6,20,65,19,16,11,0,12.903030303030302,12.970588235294118,0.01818181818181818,0.04242424242424243,0.0,0.011764705882352941,23843.0,0.0,9.0,0.0
163,2000,6,20,25,22,14,12,0,11.420289855072463,10.163461538461538,0.0,0.043478260869565216,0.051923076923076926,0.19615384615384615,23843.0,10.0,4.0,0.0
163,2000,6,20,41,16,18,13,0,13.394736842105264,11.415254237288135,0.0,0.0,0.0,0.0635593220338983,23843.0,6.0,6.0,0.0
163,2000,6,20,48,18,20,14,0,13.555555555555555,15.833333333333334,0.0,0.0,0.0,0.0,23843.0,0.0,10.0,0.0
163,2000,6,20,35,16,9,15,0,10.254545454545454,11.415254237288135,0.06666666666666667,0.1393939393939394,0.0,0.0635593220338983,23843.0,6.0,6.0,0.0
163,2000,6,20,56,19,8,16,0,11.006802721088436,12.970588235294118,0.027210884353741496,0.17687074829931973,0.0,0.011764705882352941,23843.0,0.0,9.0,0.0
163,2000,6,20,50,21,13,17,0,14.242990654205608,14.320338983050847,0.0,0.018691588785046728,0.0,0.013559322033898305,23843.0,1.0,8.0,0.0
163,2000,6,20,23,3,5,18,0,9.866666666666667,10.950901180857675,0.03333333333333333,0.15,0.07085146053449347,0.19515226848974518,23843.0,15.0,3.0,0.0
163,2000,6,20,63,15,19,19,0,12.09009009009009,12.901140684410647,0.0,0.018018018018018018,0.0,0.012674271229404309,23843.0,1.0,7.0,0.0
163,2000,6,20,49,17,10,20,0,11.081761006289309,13.146,0.018867924528301886,0.11320754716981132,0.008,0.038,23843.0,9.0,5.0,0.0
163,2000,6,20,15,17,6,21,0,12.359375,13.146,0.00390625,0.04296875,0.008,0.038,23843.0,9.0,5.0,0.0
164,2000,7,6,14,1,3,1,1,9.48582995951417,9.64690026954178,0.05263157894736842,0.25101214574898784,0.09649595687331536,0.2587601078167116,23843.0,63.0,2.0,3.0
164,2000,7,6,22,6,6,2,1,10.33435582822086,8.338675664276677,0.03374233128834356,0.2085889570552147,0.10248840151834669,0.34289329396878954,23843.0,68.0,1.0,4.0
164,2000,7,6,21,22,8,3,1,10.991341991341992,10.163461538461538,0.012987012987012988,0.08225108225108226,0.051923076923076926,0.19615384615384615,23843.0,14.0,4.0,0.0
164,2000,7,6,56,19,10,4,0,11.006802721088436,12.970588235294118,0.027210884353741496,0.17687074829931973,0.0,0.011764705882352941,23843.0,3.0,7.0,0.0
164,2000,7,6,63,15,13,5,0,12.09009009009009,12.901140684410647,0.0,0.018018018018018018,0.0,0.012674271229404309,23843.0,3.0,8.0,0.0
164,2000,7,6,57,1,5,6,0,9.884848484848485,9.64690026954178,0.12121212121212122,0.3090909090909091,0.09649595687331536,0.2587601078167116,23843.0,63.0,2.0,3.0
164,2000,7,6,35,16,17,7,0,10.254545454545454,11.415254237288135,0.06666666666666667,0.1393939393939394,0.0,0.0635593220338983,23843.0,6.0,6.0,0.0
164,2000,7,6,2,20,18,8,0,10.722826086956522,13.272727272727273,0.0,0.07065217391304347,0.0,0.01818181818181818,23843.0,0.0,11.0,0.0
164,2000,7,6,65,19,11,9,0,12.903030303030302,12.970588235294118,0.01818181818181818,0.04242424242424243,0.0,0.011764705882352941,23843.0,3.0,7.0,0.0
164,2000,7,6,49,17,4,10,0,11.081761006289309,13.146,0.018867924528301886,0.11320754716981132,0.008,0.038,23843.0,9.0,5.0,0.0
164,2000,7,6,50,21,15,11,0,14.242990654205608,14.320338983050847,0.0,0.018691588785046728,0.0,0.013559322033898305,23843.0,1.0,9.0,0.0
164,2000,7,6,30,6,1,12,0,6.87987012987013,8.338675664276677,0.29545454545454547,0.5032467532467533,0.10248840151834669,0.34289329396878954,23843.0,68.0,1.0,4.0
164,2000,7,6,41,16,20,13,0,13.394736842105264,11.415254237288135,0.0,0.0,0.0,0.0635593220338983,23843.0,6.0,6.0,0.0
164,2000,7,6,23,3,9,14,0,9.866666666666667,10.950901180857675,0.03333333333333333,0.15,0.07085146053449347,0.19515226848974518,23843.0,15.0,3.0,0.0
164,2000,7,6,15,17,2,15,0,12.359375,13.146,0.00390625,0.04296875,0.008,0.038,23843.0,9.0,5.0,0.0
164,2000,7,6,64,15,19,16,0,14.565656565656566,12.901140684410647,0.0,0.0,0.0,0.012674271229404309,23843.0,3.0,8.0,0.0
164,2000,7,6,55,20,7,17,0,11.252475247524753,13.272727272727273,0.0049504950495049506,0.15841584158415842,0.0,0.01818181818181818,23843.0,0.0,11.0,0.0
164,2000,7,6,60,18,22,18,0,14.19047619047619,15.833333333333334,0.0,0.0,0.0,0.0,23843.0,0.0,10.0,0.0
164,2000,7,6,48,18,21,19,0,13.555555555555555,15.833333333333334,0.0,0.0,0.0,0.0,23843.0,0.0,10.0,0.0
164,2000,7,6,25,22,12,20,0,11.420289855072463,10.163461538461538,0.0,0.043478260869565216,0.051923076923076926,0.19615384615384615,23843.0,14.0,4.0,0.0
164,2000,7,6,18,3,14,21,0,9.6957928802589,10.950901180857675,0.04854368932038835,0.16181229773462782,0.07085146053449347,0.19515226848974518,23843.0,15.0,3.0,0.0
164,2000,7,6,37,21,16,22,0,15.345794392523365,14.320338983050847,0.0,0.009345794392523364,0.0,0.013559322033898305,23843.0,1.0,9.0,0.0
165,2000,8,7,30,6,1,1,1,6.87987012987013,8.338675664276677,0.29545454545454547,0.5032467532467533,0.10248840151834669,0.34289329396878954,23843.0,84.0,1.0,5.0
165,2000,8,7,22,6,3,2,1,10.33435582822086,8.338675664276677,0.03374233128834356,0.2085889570552147,0.10248840151834669,0.34289329396878954,23843.0,84.0,1.0,5.0
165,2000,8,7,21,22,10,3,1,10.991341991341992,10.163461538461538,0.012987012987012988,0.08225108225108226,0.051923076923076926,0.19615384615384615,23843.0,18.0,3.0,0.0
165,2000,8,7,57,1,4,4,0,9.884848484848485,9.64690026954178,0.12121212121212122,0.3090909090909091,0.09649595687331536,0.2587601078167116,23843.0,66.0,2.0,3.0
165,2000,8,7,50,21,13,5,0,14.242990654205608,14.320338983050847,0.0,0.018691588785046728,0.0,0.013559322033898305,23843.0,3.0,9.0,0.0
165,2000,8,7,15,17,7,6,0,12.359375,13.146,0.00390625,0.04296875,0.008,0.038,23843.0,10.0,5.0,0.0
165,2000,8,7,14,1,2,7,0,9.48582995951417,9.64690026954178,0.05263157894736842,0.25101214574898784,0.09649595687331536,0.2587601078167116,23843.0,66.0,2.0,3.0
165,2000,8,7,41,16,8,8,0,13.394736842105264,11.415254237288135,0.0,0.0,0.0,0.0635593220338983,23843.0,6.0,6.0,0.0
165,2000,8,7,25,22,14,9,0,11.420289855072463,10.163461538461538,0.0,0.043478260869565216,0.051923076923076926,0.19615384615384615,23843.0,18.0,3.0,0.0
165,2000,8,7,64,15,19,10,0,14.565656565656566,12.901140684410647,0.0,0.0,0.0,0.012674271229404309,23843.0,3.0,8.0,0.0
165,2000,8,7,18,3,18,11,0,9.6957928802589,10.950901180857675,0.04854368932038835,0.16181229773462782,0.07085146053449347,0.19515226848974518,23843.0,15.0,4.0,0.0
165,2000,8,7,60,18,22,12,0,14.19047619047619,15.833333333333334,0.0,0.0,0.0,0.0,23843.0,0.0,10.0,0.0
165,2000,8,7,56,19,16,13,0,11.006802721088436,12.970588235294118,0.027210884353741496,0.17687074829931973,0.0,0.011764705882352941,23843.0,3.0,7.0,0.0
165,2000,8,7,23,3,12,14,0,9.866666666666667,10.950901180857675,0.03333333333333333,0.15,0.07085146053449347,0.19515226848974518,23843.0,15.0,4.0,0.0
165,2000,8,7,35,16,6,15,0,10.254545454545454,11.415254237288135,0.06666666666666667,0.1393939393939394,0.0,0.0635593220338983,23843.0,6.0,6.0,0.0
165,2000,8,7,48,18,20,16,0,13.555555555555555,15.833333333333334,0.0,0.0,0.0,0.0,23843.0,0.0,10.0,0.0
165,2000,8,7,37,21,9,17,0,15.345794392523365,14.320338983050847,0.0,0.009345794392523364,0.0,0.013559322033898305,23843.0,3.0,9.0,0.0
165,2000,8,7,63,15,15,18,0,12.09009009009009,12.901140684410647,0.0,0.018018018018018018,0.0,0.012674271229404309,23843.0,3.0,8.0,0.0
165,2000,8,7,55,20,17,19,0,11.252475247524753,13.272727272727273,0.0049504950495049506,0.15841584158415842,0.0,0.01818181818181818,23843.0,0.0,11.0,0.0
